waveform	[0]		[1]	
t0	2015-03-25  12:12:47,316839		2015-03-25  12:12:47,316839	
delta t	4,000000E-5		4,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
2015-03-25  12:12:47,319039	-5,000000E-1	2015-03-25  12:12:47,319039	-1,837941E-1
2015-03-25  12:12:47,319079	-5,000000E-1	2015-03-25  12:12:47,319079	-1,921492E-1
2015-03-25  12:12:47,319119	-5,000000E-1	2015-03-25  12:12:47,319119	-1,933661E-1
2015-03-25  12:12:47,319159	-5,000000E-1	2015-03-25  12:12:47,319159	-1,875072E-1
2015-03-25  12:12:47,319199	-5,000000E-1	2015-03-25  12:12:47,319199	-1,748927E-1
2015-03-25  12:12:47,319239	-5,000000E-1	2015-03-25  12:12:47,319239	-1,560852E-1
2015-03-25  12:12:47,319279	-5,000000E-1	2015-03-25  12:12:47,319279	-1,318656E-1
2015-03-25  12:12:47,319319	-5,000000E-1	2015-03-25  12:12:47,319319	-1,032013E-1
2015-03-25  12:12:47,319359	-5,000000E-1	2015-03-25  12:12:47,319359	-7,120772E-2
2015-03-25  12:12:47,319399	-5,000000E-1	2015-03-25  12:12:47,319399	-3,710563E-2
2015-03-25  12:12:47,319439	-5,000000E-1	2015-03-25  12:12:47,319439	-2,174584E-3
2015-03-25  12:12:47,319479	-5,000000E-1	2015-03-25  12:12:47,319479	3,229461E-2
2015-03-25  12:12:47,319519	-5,000000E-1	2015-03-25  12:12:47,319519	6,504738E-2
2015-03-25  12:12:47,319559	-5,000000E-1	2015-03-25  12:12:47,319559	9,491069E-2
2015-03-25  12:12:47,319599	-5,000000E-1	2015-03-25  12:12:47,319599	1,208348E-1
2015-03-25  12:12:47,319639	-5,000000E-1	2015-03-25  12:12:47,319639	1,419299E-1
2015-03-25  12:12:47,319679	-5,000000E-1	2015-03-25  12:12:47,319679	1,574961E-1
2015-03-25  12:12:47,319719	-5,000000E-1	2015-03-25  12:12:47,319719	1,670464E-1
2015-03-25  12:12:47,319759	-5,000000E-1	2015-03-25  12:12:47,319759	1,703213E-1
2015-03-25  12:12:47,319799	-5,000000E-1	2015-03-25  12:12:47,319799	1,672947E-1
2015-03-25  12:12:47,319839	-5,000000E-1	2015-03-25  12:12:47,319839	1,581716E-1
2015-03-25  12:12:47,319879	-5,000000E-1	2015-03-25  12:12:47,319879	1,433771E-1
2015-03-25  12:12:47,319919	-5,000000E-1	2015-03-25  12:12:47,319919	1,235374E-1
2015-03-25  12:12:47,319959	-5,000000E-1	2015-03-25  12:12:47,319959	9,945405E-2
2015-03-25  12:12:47,319999	-5,000000E-1	2015-03-25  12:12:47,319999	7,207191E-2
