waveform	[0]		[1]	
t0	2015-03-12  10:14:00,973069		2015-03-12  10:14:00,973069	
delta t	2,000000E-7		2,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
2015-03-12  10:14:00,973069	-4,957279E-1	2015-03-12  10:14:00,973069	1,219709E-1
2015-03-12  10:14:00,973069	-4,957279E-1	2015-03-12  10:14:00,973069	1,219709E-1
2015-03-12  10:14:00,973069	-4,957279E-1	2015-03-12  10:14:00,973069	1,219709E-1
2015-03-12  10:14:00,973070	-4,957279E-1	2015-03-12  10:14:00,973070	1,177179E-1
2015-03-12  10:14:00,973070	-5,041365E-1	2015-03-12  10:14:00,973070	1,134649E-1
2015-03-12  10:14:00,973070	-5,041365E-1	2015-03-12  10:14:00,973070	1,134649E-1
2015-03-12  10:14:00,973070	-5,041365E-1	2015-03-12  10:14:00,973070	1,134649E-1
2015-03-12  10:14:00,973070	-4,957279E-1	2015-03-12  10:14:00,973070	1,092120E-1
2015-03-12  10:14:00,973071	-5,041365E-1	2015-03-12  10:14:00,973071	1,092120E-1
2015-03-12  10:14:00,973071	-5,041365E-1	2015-03-12  10:14:00,973071	1,049590E-1
2015-03-12  10:14:00,973071	-4,957279E-1	2015-03-12  10:14:00,973071	1,049590E-1
2015-03-12  10:14:00,973071	-4,957279E-1	2015-03-12  10:14:00,973071	1,007060E-1
2015-03-12  10:14:00,973071	-5,041365E-1	2015-03-12  10:14:00,973071	9,645299E-2
2015-03-12  10:14:00,973072	-5,041365E-1	2015-03-12  10:14:00,973072	9,645299E-2
2015-03-12  10:14:00,973072	-4,957279E-1	2015-03-12  10:14:00,973072	9,220000E-2
2015-03-12  10:14:00,973072	-5,041365E-1	2015-03-12  10:14:00,973072	9,220000E-2
2015-03-12  10:14:00,973072	-4,957279E-1	2015-03-12  10:14:00,973072	8,794702E-2
2015-03-12  10:14:00,973072	-5,125450E-1	2015-03-12  10:14:00,973072	8,794702E-2
2015-03-12  10:14:00,973073	-4,873194E-1	2015-03-12  10:14:00,973073	7,944104E-2
2015-03-12  10:14:00,973073	-4,957279E-1	2015-03-12  10:14:00,973073	7,944104E-2
