waveform	[0]		[1]		[2]		[3]	
t0	2015-03-12  09:46:10,650132		2015-03-12  09:46:10,650132		2015-03-12  09:38:16,929437		2015-03-12  09:38:16,929437	
delta t	8,000000E-8		8,000000E-8		0,000100		0,000100	

time[0]	Y[0]	time[1]	Y[1]	time[2]	Y[2]	time[3]	Y[3]
2015-03-12  09:46:10,650207	-5,081179E-1	2015-03-12  09:46:10,650207	9,642208E-3				
2015-03-12  09:46:10,650207	-5,081179E-1	2015-03-12  09:46:10,650207	1,132417E-2				
2015-03-12  09:46:10,650207	-5,081179E-1	2015-03-12  09:46:10,650207	3,755350E-3				
2015-03-12  09:46:10,650207	-5,165146E-1	2015-03-12  09:46:10,650207	1,048319E-2				
2015-03-12  09:46:10,650207	-5,081179E-1	2015-03-12  09:46:10,650207	4,596330E-3				
2015-03-12  09:46:10,650207	-5,081179E-1	2015-03-12  09:46:10,650207	1,048319E-2				
2015-03-12  09:46:10,650207	-4,997213E-1	2015-03-12  09:46:10,650207	1,216515E-2				
2015-03-12  09:46:10,650208	-5,081179E-1	2015-03-12  09:46:10,650208	7,960249E-3				
2015-03-12  09:46:10,650208	-4,997213E-1	2015-03-12  09:46:10,650208	1,468809E-2				
2015-03-12  09:46:10,650208	-4,997213E-1	2015-03-12  09:46:10,650208	1,216515E-2				
2015-03-12  09:46:10,650208	-5,081179E-1	2015-03-12  09:46:10,650208	1,300613E-2				
2015-03-12  09:46:10,650208	-5,081179E-1	2015-03-12  09:46:10,650208	1,132417E-2				
2015-03-12  09:46:10,650208	-4,997213E-1	2015-03-12  09:46:10,650208	1,384711E-2				
2015-03-12  09:46:10,650208	-5,081179E-1	2015-03-12  09:46:10,650208	9,642208E-3				
2015-03-12  09:46:10,650208	-5,081179E-1	2015-03-12  09:46:10,650208	9,642208E-3				
2015-03-12  09:46:10,650208	-5,081179E-1	2015-03-12  09:46:10,650208	1,216515E-2				
2015-03-12  09:46:10,650208	-5,081179E-1	2015-03-12  09:46:10,650208	1,468809E-2				
2015-03-12  09:46:10,650208	-5,081179E-1	2015-03-12  09:46:10,650208	5,437309E-3				
2015-03-12  09:46:10,650208	-4,913247E-1	2015-03-12  09:46:10,650208	1,132417E-2				
2015-03-12  09:46:10,650209	-4,913247E-1	2015-03-12  09:46:10,650209	1,552907E-2				
2015-03-12  09:46:10,650209	-5,081179E-1	2015-03-12  09:46:10,650209	1,216515E-2				
2015-03-12  09:46:10,650209	-4,997213E-1	2015-03-12  09:46:10,650209	1,216515E-2				
2015-03-12  09:46:10,650209	-5,165146E-1	2015-03-12  09:46:10,650209	9,642208E-3				
2015-03-12  09:46:10,650209	-4,913247E-1	2015-03-12  09:46:10,650209	1,973397E-2				
2015-03-12  09:46:10,650209	-5,081179E-1	2015-03-12  09:46:10,650209	1,048319E-2				
2015-03-12  09:46:10,650209	-5,081179E-1	2015-03-12  09:46:10,650209	1,300613E-2				
2015-03-12  09:46:10,650209	-5,081179E-1	2015-03-12  09:46:10,650209	1,384711E-2				
2015-03-12  09:46:10,650209	-5,165146E-1	2015-03-12  09:46:10,650209	1,132417E-2				
2015-03-12  09:46:10,650209	-5,081179E-1	2015-03-12  09:46:10,650209	9,642208E-3				
2015-03-12  09:46:10,650209	-5,081179E-1	2015-03-12  09:46:10,650209	5,437309E-3				
2015-03-12  09:46:10,650209	-4,997213E-1	2015-03-12  09:46:10,650209	1,300613E-2				
2015-03-12  09:46:10,650209	-4,997213E-1	2015-03-12  09:46:10,650209	1,300613E-2				
2015-03-12  09:46:10,650210	-5,081179E-1	2015-03-12  09:46:10,650210	1,216515E-2				
2015-03-12  09:46:10,650210	-4,997213E-1	2015-03-12  09:46:10,650210	1,468809E-2				
2015-03-12  09:46:10,650210	-4,997213E-1	2015-03-12  09:46:10,650210	1,384711E-2				
2015-03-12  09:46:10,650210	-5,081179E-1	2015-03-12  09:46:10,650210	1,216515E-2				
2015-03-12  09:46:10,650210	-4,997213E-1	2015-03-12  09:46:10,650210	1,552907E-2				
2015-03-12  09:46:10,650210	-5,081179E-1	2015-03-12  09:46:10,650210	1,216515E-2				
2015-03-12  09:46:10,650210	-5,165146E-1	2015-03-12  09:46:10,650210	1,132417E-2				
2015-03-12  09:46:10,650210	-5,165146E-1	2015-03-12  09:46:10,650210	6,278289E-3				
2015-03-12  09:46:10,650210	-5,081179E-1	2015-03-12  09:46:10,650210	8,801228E-3				
2015-03-12  09:46:10,650210	-5,165146E-1	2015-03-12  09:46:10,650210	1,300613E-2				
2015-03-12  09:46:10,650210	-5,165146E-1	2015-03-12  09:46:10,650210	2,073390E-3				
2015-03-12  09:46:10,650210	-4,913247E-1	2015-03-12  09:46:10,650210	1,552907E-2				
2015-03-12  09:46:10,650211	-5,165146E-1	2015-03-12  09:46:10,650211	5,437309E-3				
2015-03-12  09:46:10,650211	-5,165146E-1	2015-03-12  09:46:10,650211	1,468809E-2				
2015-03-12  09:46:10,650211	-5,081179E-1	2015-03-12  09:46:10,650211	9,642208E-3				
2015-03-12  09:46:10,650211	-4,997213E-1	2015-03-12  09:46:10,650211	7,119269E-3				
2015-03-12  09:46:10,650211	-5,081179E-1	2015-03-12  09:46:10,650211	1,637005E-2				
2015-03-12  09:46:10,650211	-5,165146E-1	2015-03-12  09:46:10,650211	1,132417E-2				
2015-03-12  09:46:10,650211	-5,165146E-1	2015-03-12  09:46:10,650211	3,755350E-3				
2015-03-12  09:46:10,650211	-5,165146E-1	2015-03-12  09:46:10,650211	1,048319E-2				
2015-03-12  09:46:10,650211	-5,165146E-1	2015-03-12  09:46:10,650211	6,278289E-3				
2015-03-12  09:46:10,650211	-5,165146E-1	2015-03-12  09:46:10,650211	5,437309E-3				
2015-03-12  09:46:10,650211	-5,165146E-1	2015-03-12  09:46:10,650211	1,232411E-3				
2015-03-12  09:46:10,650211	-5,165146E-1	2015-03-12  09:46:10,650211	6,278289E-3				
2015-03-12  09:46:10,650211	-5,165146E-1	2015-03-12  09:46:10,650211	8,801228E-3				
2015-03-12  09:46:10,650212	-5,081179E-1	2015-03-12  09:46:10,650212	6,278289E-3				
2015-03-12  09:46:10,650212	-4,997213E-1	2015-03-12  09:46:10,650212	1,048319E-2				
2015-03-12  09:46:10,650212	-5,081179E-1	2015-03-12  09:46:10,650212	7,119269E-3				
2015-03-12  09:46:10,650212	-5,165146E-1	2015-03-12  09:46:10,650212	3,755350E-3				
2015-03-12  09:46:10,650212	-5,081179E-1	2015-03-12  09:46:10,650212	1,216515E-2				
2015-03-12  09:46:10,650212	-5,165146E-1	2015-03-12  09:46:10,650212	-4,495488E-4				
2015-03-12  09:46:10,650212	-5,165146E-1	2015-03-12  09:46:10,650212	1,132417E-2				
2015-03-12  09:46:10,650212	-5,249112E-1	2015-03-12  09:46:10,650212	3,914309E-4				
2015-03-12  09:46:10,650212	-5,165146E-1	2015-03-12  09:46:10,650212	3,755350E-3				
2015-03-12  09:46:10,650212	-5,249112E-1	2015-03-12  09:46:10,650212	5,437309E-3				
2015-03-12  09:46:10,650212	-5,249112E-1	2015-03-12  09:46:10,650212	-2,972488E-3				
2015-03-12  09:46:10,650212	-5,165146E-1	2015-03-12  09:46:10,650212	4,596330E-3				
2015-03-12  09:46:10,650213	-5,081179E-1	2015-03-12  09:46:10,650213	8,801228E-3				
2015-03-12  09:46:10,650213	-5,249112E-1	2015-03-12  09:46:10,650213	2,073390E-3				
2015-03-12  09:46:10,650213	-5,249112E-1	2015-03-12  09:46:10,650213	2,914370E-3				
2015-03-12  09:46:10,650213	-5,165146E-1	2015-03-12  09:46:10,650213	5,437309E-3				
2015-03-12  09:46:10,650213	-5,165146E-1	2015-03-12  09:46:10,650213	1,048319E-2				
2015-03-12  09:46:10,650213	-5,249112E-1	2015-03-12  09:46:10,650213	3,755350E-3				
2015-03-12  09:46:10,650213	-5,249112E-1	2015-03-12  09:46:10,650213	1,232411E-3				
2015-03-12  09:46:10,650213	-5,165146E-1	2015-03-12  09:46:10,650213	8,801228E-3				
2015-03-12  09:46:10,650213	-5,333078E-1	2015-03-12  09:46:10,650213	-4,495488E-4				
2015-03-12  09:46:10,650213	-5,249112E-1	2015-03-12  09:46:10,650213	-1,290529E-3				
2015-03-12  09:46:10,650213	-5,249112E-1	2015-03-12  09:46:10,650213	1,232411E-3				
2015-03-12  09:46:10,650213	-5,249112E-1	2015-03-12  09:46:10,650213	2,073390E-3				
2015-03-12  09:46:10,650213	-5,165146E-1	2015-03-12  09:46:10,650213	7,960249E-3				
2015-03-12  09:46:10,650214	-5,249112E-1	2015-03-12  09:46:10,650214	-5,495427E-3				
2015-03-12  09:46:10,650214	-5,165146E-1	2015-03-12  09:46:10,650214	1,132417E-2				
2015-03-12  09:46:10,650214	-5,081179E-1	2015-03-12  09:46:10,650214	5,437309E-3				
2015-03-12  09:46:10,650214	-5,249112E-1	2015-03-12  09:46:10,650214	2,914370E-3				
2015-03-12  09:46:10,650214	-5,165146E-1	2015-03-12  09:46:10,650214	6,278289E-3				
2015-03-12  09:46:10,650214	-5,249112E-1	2015-03-12  09:46:10,650214	2,073390E-3				
2015-03-12  09:46:10,650214	-5,249112E-1	2015-03-12  09:46:10,650214	4,596330E-3				
2015-03-12  09:46:10,650214	-5,249112E-1	2015-03-12  09:46:10,650214	3,755350E-3				
2015-03-12  09:46:10,650214	-5,249112E-1	2015-03-12  09:46:10,650214	1,232411E-3				
2015-03-12  09:46:10,650214	-5,165146E-1	2015-03-12  09:46:10,650214	5,437309E-3				
2015-03-12  09:46:10,650214	-5,165146E-1	2015-03-12  09:46:10,650214	-4,495488E-4				
2015-03-12  09:46:10,650214	-5,165146E-1	2015-03-12  09:46:10,650214	2,914370E-3				
2015-03-12  09:46:10,650215	-5,165146E-1	2015-03-12  09:46:10,650215	8,801228E-3				
2015-03-12  09:46:10,650215	-5,165146E-1	2015-03-12  09:46:10,650215	1,232411E-3				
2015-03-12  09:46:10,650215	-5,165146E-1	2015-03-12  09:46:10,650215	8,801228E-3				
2015-03-12  09:46:10,650215	-5,165146E-1	2015-03-12  09:46:10,650215	9,642208E-3				
2015-03-12  09:46:10,650215	-5,249112E-1	2015-03-12  09:46:10,650215	8,801228E-3				
2015-03-12  09:46:10,650215	-5,165146E-1	2015-03-12  09:46:10,650215	8,801228E-3				
2015-03-12  09:46:10,650215	-5,165146E-1	2015-03-12  09:46:10,650215	1,232411E-3				
2015-03-12  09:46:10,650215	-5,165146E-1	2015-03-12  09:46:10,650215	1,468809E-2				
2015-03-12  09:46:10,650215	-5,249112E-1	2015-03-12  09:46:10,650215	3,914309E-4				
2015-03-12  09:46:10,650215	-5,249112E-1	2015-03-12  09:46:10,650215	3,755350E-3				
2015-03-12  09:46:10,650215	-5,165146E-1	2015-03-12  09:46:10,650215	5,437309E-3				
2015-03-12  09:46:10,650215	-5,165146E-1	2015-03-12  09:46:10,650215	7,960249E-3				
2015-03-12  09:46:10,650215	-5,165146E-1	2015-03-12  09:46:10,650215	9,642208E-3				
2015-03-12  09:46:10,650216	-5,165146E-1	2015-03-12  09:46:10,650216	2,914370E-3				
2015-03-12  09:46:10,650216	-5,081179E-1	2015-03-12  09:46:10,650216	1,216515E-2				
2015-03-12  09:46:10,650216	-5,081179E-1	2015-03-12  09:46:10,650216	1,300613E-2				
2015-03-12  09:46:10,650216	-5,165146E-1	2015-03-12  09:46:10,650216	7,119269E-3				
2015-03-12  09:46:10,650216	-5,081179E-1	2015-03-12  09:46:10,650216	1,300613E-2				
2015-03-12  09:46:10,650216	-5,165146E-1	2015-03-12  09:46:10,650216	8,801228E-3				
2015-03-12  09:46:10,650216	-5,165146E-1	2015-03-12  09:46:10,650216	9,642208E-3				
2015-03-12  09:46:10,650216	-5,081179E-1	2015-03-12  09:46:10,650216	1,300613E-2				
2015-03-12  09:46:10,650216	-5,165146E-1	2015-03-12  09:46:10,650216	3,755350E-3				
2015-03-12  09:46:10,650216	-5,165146E-1	2015-03-12  09:46:10,650216	1,048319E-2				
2015-03-12  09:46:10,650216	-5,249112E-1	2015-03-12  09:46:10,650216	8,801228E-3				
2015-03-12  09:46:10,650216	-5,165146E-1	2015-03-12  09:46:10,650216	1,048319E-2				
2015-03-12  09:46:10,650217	-4,997213E-1	2015-03-12  09:46:10,650217	1,552907E-2				
2015-03-12  09:46:10,650217	-5,081179E-1	2015-03-12  09:46:10,650217	7,119269E-3				
2015-03-12  09:46:10,650217	-4,997213E-1	2015-03-12  09:46:10,650217	1,552907E-2				
2015-03-12  09:46:10,650217	-4,997213E-1	2015-03-12  09:46:10,650217	1,552907E-2				
2015-03-12  09:46:10,650217	-4,997213E-1	2015-03-12  09:46:10,650217	1,805201E-2				
2015-03-12  09:46:10,650217	-5,165146E-1	2015-03-12  09:46:10,650217	1,132417E-2				
2015-03-12  09:46:10,650217	-5,165146E-1	2015-03-12  09:46:10,650217	1,048319E-2				
2015-03-12  09:46:10,650217	-5,081179E-1	2015-03-12  09:46:10,650217	1,637005E-2				
2015-03-12  09:46:10,650217	-5,165146E-1	2015-03-12  09:46:10,650217	7,119269E-3				
2015-03-12  09:46:10,650217	-5,165146E-1	2015-03-12  09:46:10,650217	7,119269E-3				
2015-03-12  09:46:10,650217	-4,997213E-1	2015-03-12  09:46:10,650217	1,300613E-2				
2015-03-12  09:46:10,650217	-4,997213E-1	2015-03-12  09:46:10,650217	1,384711E-2				
2015-03-12  09:46:10,650217	-5,081179E-1	2015-03-12  09:46:10,650217	1,216515E-2				
2015-03-12  09:46:10,650218	-4,997213E-1	2015-03-12  09:46:10,650218	1,384711E-2				
2015-03-12  09:46:10,650218	-5,081179E-1	2015-03-12  09:46:10,650218	1,300613E-2				
2015-03-12  09:46:10,650218	-4,913247E-1	2015-03-12  09:46:10,650218	2,057494E-2				
2015-03-12  09:46:10,650218	-4,997213E-1	2015-03-12  09:46:10,650218	8,801228E-3				
2015-03-12  09:46:10,650218	-5,165146E-1	2015-03-12  09:46:10,650218	1,300613E-2				
2015-03-12  09:46:10,650218	-5,165146E-1	2015-03-12  09:46:10,650218	1,300613E-2				
2015-03-12  09:46:10,650218	-5,081179E-1	2015-03-12  09:46:10,650218	1,132417E-2				
2015-03-12  09:46:10,650218	-5,081179E-1	2015-03-12  09:46:10,650218	1,300613E-2				
2015-03-12  09:46:10,650218	-5,081179E-1	2015-03-12  09:46:10,650218	9,642208E-3				
2015-03-12  09:46:10,650218	-5,081179E-1	2015-03-12  09:46:10,650218	1,216515E-2				
2015-03-12  09:46:10,650218	-5,081179E-1	2015-03-12  09:46:10,650218	6,278289E-3				
2015-03-12  09:46:10,650218	-4,997213E-1	2015-03-12  09:46:10,650218	1,300613E-2				
2015-03-12  09:46:10,650219	-5,081179E-1	2015-03-12  09:46:10,650219	1,384711E-2				
2015-03-12  09:46:10,650219	-4,997213E-1	2015-03-12  09:46:10,650219	7,119269E-3				
2015-03-12  09:46:10,650219	-4,997213E-1	2015-03-12  09:46:10,650219	1,552907E-2				
2015-03-12  09:46:10,650219	-4,997213E-1	2015-03-12  09:46:10,650219	1,300613E-2				
2015-03-12  09:46:10,650219	-5,165146E-1	2015-03-12  09:46:10,650219	1,048319E-2				
2015-03-12  09:46:10,650219	-5,081179E-1	2015-03-12  09:46:10,650219	1,048319E-2				
2015-03-12  09:46:10,650219	-5,081179E-1	2015-03-12  09:46:10,650219	9,642208E-3				
2015-03-12  09:46:10,650219	-5,081179E-1	2015-03-12  09:46:10,650219	1,048319E-2				
2015-03-12  09:46:10,650219	-5,165146E-1	2015-03-12  09:46:10,650219	7,119269E-3				
2015-03-12  09:46:10,650219	-5,165146E-1	2015-03-12  09:46:10,650219	-1,290529E-3				
2015-03-12  09:46:10,650219	-4,913247E-1	2015-03-12  09:46:10,650219	1,384711E-2				
2015-03-12  09:46:10,650219	-5,249112E-1	2015-03-12  09:46:10,650219	7,960249E-3				
2015-03-12  09:46:10,650219	-5,081179E-1	2015-03-12  09:46:10,650219	8,801228E-3				
2015-03-12  09:46:10,650220	-4,997213E-1	2015-03-12  09:46:10,650220	1,048319E-2				
2015-03-12  09:46:10,650220	-5,081179E-1	2015-03-12  09:46:10,650220	1,048319E-2				
2015-03-12  09:46:10,650220	-5,165146E-1	2015-03-12  09:46:10,650220	1,132417E-2				
2015-03-12  09:46:10,650220	-5,165146E-1	2015-03-12  09:46:10,650220	2,073390E-3				
2015-03-12  09:46:10,650220	-5,165146E-1	2015-03-12  09:46:10,650220	9,642208E-3				
2015-03-12  09:46:10,650220	-5,165146E-1	2015-03-12  09:46:10,650220	5,437309E-3				
2015-03-12  09:46:10,650220	-5,249112E-1	2015-03-12  09:46:10,650220	3,755350E-3				
2015-03-12  09:46:10,650220	-5,165146E-1	2015-03-12  09:46:10,650220	5,437309E-3				
2015-03-12  09:46:10,650220	-5,165146E-1	2015-03-12  09:46:10,650220	2,914370E-3				
2015-03-12  09:46:10,650220	-5,165146E-1	2015-03-12  09:46:10,650220	4,596330E-3				
2015-03-12  09:46:10,650220	-5,081179E-1	2015-03-12  09:46:10,650220	2,073390E-3				
2015-03-12  09:46:10,650220	-5,165146E-1	2015-03-12  09:46:10,650220	2,914370E-3				
2015-03-12  09:46:10,650221	-5,165146E-1	2015-03-12  09:46:10,650221	3,755350E-3				
2015-03-12  09:46:10,650221	-5,165146E-1	2015-03-12  09:46:10,650221	5,437309E-3				
2015-03-12  09:46:10,650221	-5,081179E-1	2015-03-12  09:46:10,650221	6,278289E-3				
2015-03-12  09:46:10,650221	-5,081179E-1	2015-03-12  09:46:10,650221	1,132417E-2				
2015-03-12  09:46:10,650221	-5,165146E-1	2015-03-12  09:46:10,650221	-4,495488E-4				
2015-03-12  09:46:10,650221	-5,165146E-1	2015-03-12  09:46:10,650221	7,119269E-3				
2015-03-12  09:46:10,650221	-5,165146E-1	2015-03-12  09:46:10,650221	-4,495488E-4				
2015-03-12  09:46:10,650221	-5,165146E-1	2015-03-12  09:46:10,650221	5,437309E-3				
2015-03-12  09:46:10,650221	-5,249112E-1	2015-03-12  09:46:10,650221	-4,654448E-3				
2015-03-12  09:46:10,650221	-5,249112E-1	2015-03-12  09:46:10,650221	-3,813468E-3				
2015-03-12  09:46:10,650221	-5,165146E-1	2015-03-12  09:46:10,650221	4,596330E-3				
2015-03-12  09:46:10,650221	-5,165146E-1	2015-03-12  09:46:10,650221	1,232411E-3				
2015-03-12  09:46:10,650221	-5,165146E-1	2015-03-12  09:46:10,650221	1,232411E-3				
2015-03-12  09:46:10,650222	-4,997213E-1	2015-03-12  09:46:10,650222	5,437309E-3				
2015-03-12  09:46:10,650222	-5,165146E-1	2015-03-12  09:46:10,650222	5,437309E-3				
2015-03-12  09:46:10,650222	-5,165146E-1	2015-03-12  09:46:10,650222	4,596330E-3				
2015-03-12  09:46:10,650222	-5,165146E-1	2015-03-12  09:46:10,650222	-2,131508E-3				
2015-03-12  09:46:10,650222	-5,249112E-1	2015-03-12  09:46:10,650222	2,914370E-3				
2015-03-12  09:46:10,650222	-5,165146E-1	2015-03-12  09:46:10,650222	5,437309E-3				
2015-03-12  09:46:10,650222	-5,249112E-1	2015-03-12  09:46:10,650222	3,914309E-4				
2015-03-12  09:46:10,650222	-5,249112E-1	2015-03-12  09:46:10,650222	-2,131508E-3				
2015-03-12  09:46:10,650222	-5,081179E-1	2015-03-12  09:46:10,650222	1,232411E-3				
2015-03-12  09:46:10,650222	-5,249112E-1	2015-03-12  09:46:10,650222	-1,290529E-3				
2015-03-12  09:46:10,650222	-5,081179E-1	2015-03-12  09:46:10,650222	1,232411E-3				
2015-03-12  09:46:10,650222	-5,249112E-1	2015-03-12  09:46:10,650222	-2,131508E-3				
2015-03-12  09:46:10,650223	-5,081179E-1	2015-03-12  09:46:10,650223	7,960249E-3				
2015-03-12  09:46:10,650223	-5,165146E-1	2015-03-12  09:46:10,650223	-2,972488E-3				
2015-03-12  09:46:10,650223	-5,081179E-1	2015-03-12  09:46:10,650223	7,960249E-3				
2015-03-12  09:46:10,650223	-5,081179E-1	2015-03-12  09:46:10,650223	8,801228E-3				
2015-03-12  09:46:10,650223	-5,165146E-1	2015-03-12  09:46:10,650223	1,232411E-3				
2015-03-12  09:46:10,650223	-5,165146E-1	2015-03-12  09:46:10,650223	4,596330E-3				
2015-03-12  09:46:10,650223	-5,165146E-1	2015-03-12  09:46:10,650223	3,755350E-3				
2015-03-12  09:46:10,650223	-5,165146E-1	2015-03-12  09:46:10,650223	2,914370E-3				
2015-03-12  09:46:10,650223	-5,165146E-1	2015-03-12  09:46:10,650223	-1,290529E-3				
2015-03-12  09:46:10,650223	-5,165146E-1	2015-03-12  09:46:10,650223	-1,290529E-3				
2015-03-12  09:46:10,650223	-5,081179E-1	2015-03-12  09:46:10,650223	8,801228E-3				
2015-03-12  09:46:10,650223	-5,081179E-1	2015-03-12  09:46:10,650223	2,073390E-3				
2015-03-12  09:46:10,650223	-5,081179E-1	2015-03-12  09:46:10,650223	1,232411E-3				
2015-03-12  09:46:10,650224	-4,997213E-1	2015-03-12  09:46:10,650224	7,960249E-3				
2015-03-12  09:46:10,650224	-4,997213E-1	2015-03-12  09:46:10,650224	1,048319E-2				
2015-03-12  09:46:10,650224	-5,081179E-1	2015-03-12  09:46:10,650224	6,278289E-3				
2015-03-12  09:46:10,650224	-5,165146E-1	2015-03-12  09:46:10,650224	1,232411E-3				
2015-03-12  09:46:10,650224	-4,997213E-1	2015-03-12  09:46:10,650224	8,801228E-3				
2015-03-12  09:46:10,650224	-5,165146E-1	2015-03-12  09:46:10,650224	7,960249E-3				
2015-03-12  09:46:10,650224	-5,165146E-1	2015-03-12  09:46:10,650224	-1,290529E-3				
2015-03-12  09:46:10,650224	-4,997213E-1	2015-03-12  09:46:10,650224	1,048319E-2				
2015-03-12  09:46:10,650224	-5,165146E-1	2015-03-12  09:46:10,650224	3,755350E-3				
2015-03-12  09:46:10,650224	-5,081179E-1	2015-03-12  09:46:10,650224	4,596330E-3				
2015-03-12  09:46:10,650224	-4,997213E-1	2015-03-12  09:46:10,650224	5,437309E-3				
2015-03-12  09:46:10,650224	-5,081179E-1	2015-03-12  09:46:10,650224	2,914370E-3				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	1,132417E-2				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	7,119269E-3				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	1,300613E-2				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	9,642208E-3				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	6,278289E-3				
2015-03-12  09:46:10,650225	-4,913247E-1	2015-03-12  09:46:10,650225	9,642208E-3				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	7,960249E-3				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	7,960249E-3				
2015-03-12  09:46:10,650225	-5,081179E-1	2015-03-12  09:46:10,650225	2,914370E-3				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	7,119269E-3				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	1,132417E-2				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	7,119269E-3				
2015-03-12  09:46:10,650225	-4,997213E-1	2015-03-12  09:46:10,650225	7,960249E-3				
2015-03-12  09:46:10,650226	-4,913247E-1	2015-03-12  09:46:10,650226	1,300613E-2				
2015-03-12  09:46:10,650226	-4,997213E-1	2015-03-12  09:46:10,650226	5,437309E-3				
2015-03-12  09:46:10,650226	-4,997213E-1	2015-03-12  09:46:10,650226	1,216515E-2				
2015-03-12  09:46:10,650226	-5,081179E-1	2015-03-12  09:46:10,650226	5,437309E-3				
2015-03-12  09:46:10,650226	-4,997213E-1	2015-03-12  09:46:10,650226	1,216515E-2				
2015-03-12  09:46:10,650226	-4,997213E-1	2015-03-12  09:46:10,650226	1,048319E-2				
2015-03-12  09:46:10,650226	-4,997213E-1	2015-03-12  09:46:10,650226	3,755350E-3				
2015-03-12  09:46:10,650226	-4,997213E-1	2015-03-12  09:46:10,650226	7,960249E-3				
2015-03-12  09:46:10,650226	-4,997213E-1	2015-03-12  09:46:10,650226	5,437309E-3				
2015-03-12  09:46:10,650226	-4,997213E-1	2015-03-12  09:46:10,650226	7,119269E-3				
2015-03-12  09:46:10,650226	-4,913247E-1	2015-03-12  09:46:10,650226	7,119269E-3				
2015-03-12  09:46:10,650226	-4,997213E-1	2015-03-12  09:46:10,650226	8,801228E-3				
2015-03-12  09:46:10,650227	-4,997213E-1	2015-03-12  09:46:10,650227	9,642208E-3				
2015-03-12  09:46:10,650227	-4,913247E-1	2015-03-12  09:46:10,650227	1,048319E-2				
2015-03-12  09:46:10,650227	-4,997213E-1	2015-03-12  09:46:10,650227	7,960249E-3				
2015-03-12  09:46:10,650227	-5,081179E-1	2015-03-12  09:46:10,650227	1,216515E-2				
2015-03-12  09:46:10,650227	-4,997213E-1	2015-03-12  09:46:10,650227	5,437309E-3				
2015-03-12  09:46:10,650227	-4,997213E-1	2015-03-12  09:46:10,650227	7,960249E-3				
2015-03-12  09:46:10,650227	-5,165146E-1	2015-03-12  09:46:10,650227	7,119269E-3				
2015-03-12  09:46:10,650227	-5,081179E-1	2015-03-12  09:46:10,650227	2,914370E-3				
2015-03-12  09:46:10,650227	-4,829280E-1	2015-03-12  09:46:10,650227	6,278289E-3				
2015-03-12  09:46:10,650227	-4,997213E-1	2015-03-12  09:46:10,650227	4,596330E-3				
2015-03-12  09:46:10,650227	-4,997213E-1	2015-03-12  09:46:10,650227	1,132417E-2				
2015-03-12  09:46:10,650227	-4,997213E-1	2015-03-12  09:46:10,650227	-4,495488E-4				
2015-03-12  09:46:10,650227	-4,997213E-1	2015-03-12  09:46:10,650227	6,278289E-3				
2015-03-12  09:46:10,650228	-4,997213E-1	2015-03-12  09:46:10,650228	1,216515E-2				
2015-03-12  09:46:10,650228	-4,997213E-1	2015-03-12  09:46:10,650228	4,596330E-3				
2015-03-12  09:46:10,650228	-4,997213E-1	2015-03-12  09:46:10,650228	6,278289E-3				
2015-03-12  09:46:10,650228	-5,081179E-1	2015-03-12  09:46:10,650228	1,232411E-3				
2015-03-12  09:46:10,650228	-5,081179E-1	2015-03-12  09:46:10,650228	7,960249E-3				
2015-03-12  09:46:10,650228	-4,997213E-1	2015-03-12  09:46:10,650228	2,073390E-3				
2015-03-12  09:46:10,650228	-5,081179E-1	2015-03-12  09:46:10,650228	-2,131508E-3				
2015-03-12  09:46:10,650228	-4,997213E-1	2015-03-12  09:46:10,650228	4,596330E-3				
2015-03-12  09:46:10,650228	-4,997213E-1	2015-03-12  09:46:10,650228	5,437309E-3				
2015-03-12  09:46:10,650228	-5,081179E-1	2015-03-12  09:46:10,650228	-4,654448E-3				
2015-03-12  09:46:10,650228	-4,997213E-1	2015-03-12  09:46:10,650228	1,232411E-3				
2015-03-12  09:46:10,650228	-4,997213E-1	2015-03-12  09:46:10,650228	3,914309E-4				
2015-03-12  09:46:10,650229	-5,081179E-1	2015-03-12  09:46:10,650229	5,437309E-3				
2015-03-12  09:46:10,650229	-4,997213E-1	2015-03-12  09:46:10,650229	1,232411E-3				
2015-03-12  09:46:10,650229	-5,081179E-1	2015-03-12  09:46:10,650229	4,596330E-3				
2015-03-12  09:46:10,650229	-5,081179E-1	2015-03-12  09:46:10,650229	3,914309E-4				
2015-03-12  09:46:10,650229	-5,165146E-1	2015-03-12  09:46:10,650229	-2,972488E-3				
2015-03-12  09:46:10,650229	-5,081179E-1	2015-03-12  09:46:10,650229	3,914309E-4				
2015-03-12  09:46:10,650229	-5,165146E-1	2015-03-12  09:46:10,650229	-6,336407E-3				
