1.002305199999999968e+04 -3.221099999999999852e+01 8.859499999999999886e+01
1.004615799999999945e+04 -3.215500000000000114e+01 8.858599999999999852e+01
1.006931699999999910e+04 -3.209799999999999898e+01 8.857699999999999818e+01
1.009252900000000045e+04 -3.204099999999999682e+01 8.856699999999999307e+01
1.011579500000000007e+04 -3.198400000000000176e+01 8.855800000000000693e+01
1.013911399999999958e+04 -3.192699999999999960e+01 8.854800000000000182e+01
1.016248699999999917e+04 -3.186899999999999977e+01 8.853900000000000148e+01
1.018591400000000067e+04 -3.180999999999999872e+01 8.852899999999999636e+01
1.020939500000000044e+04 -3.175199999999999889e+01 8.851900000000000546e+01
1.023293000000000029e+04 -3.169300000000000139e+01 8.850900000000000034e+01
1.025651900000000023e+04 -3.163400000000000034e+01 8.849899999999999523e+01
1.028016300000000047e+04 -3.157400000000000162e+01 8.848799999999999955e+01
1.030386100000000079e+04 -3.151399999999999935e+01 8.847799999999999443e+01
1.032761399999999958e+04 -3.145400000000000063e+01 8.846699999999999875e+01
1.035142200000000048e+04 -3.139300000000000068e+01 8.845600000000000307e+01
1.037528399999999965e+04 -3.133200000000000074e+01 8.844499999999999318e+01
1.039920199999999932e+04 -3.126999999999999957e+01 8.843399999999999750e+01
1.042317400000000089e+04 -3.120799999999999841e+01 8.842300000000000182e+01
1.044720199999999932e+04 -3.114600000000000080e+01 8.841200000000000614e+01
1.047128499999999985e+04 -3.108299999999999841e+01 8.840000000000000568e+01
1.049542400000000089e+04 -3.101999999999999957e+01 8.838899999999999579e+01
1.051961900000000060e+04 -3.095599999999999952e+01 8.837699999999999534e+01
1.054386900000000060e+04 -3.089199999999999946e+01 8.836499999999999488e+01
1.056817499999999927e+04 -3.082799999999999940e+01 8.835299999999999443e+01
1.059253700000000026e+04 -3.076300000000000168e+01 8.834000000000000341e+01
1.061695600000000013e+04 -3.069800000000000040e+01 8.832800000000000296e+01
1.064143000000000029e+04 -3.063200000000000145e+01 8.831499999999999773e+01
1.066596099999999933e+04 -3.056599999999999895e+01 8.830200000000000671e+01
1.069054900000000089e+04 -3.049899999999999878e+01 8.828900000000000148e+01
1.071519299999999930e+04 -3.043199999999999861e+01 8.827599999999999625e+01
1.073989400000000023e+04 -3.036499999999999844e+01 8.826200000000000045e+01
1.076465200000000004e+04 -3.029700000000000060e+01 8.824899999999999523e+01
1.078946700000000055e+04 -3.022800000000000153e+01 8.823499999999999943e+01
1.081434000000000015e+04 -3.015899999999999892e+01 8.822100000000000364e+01
1.083926900000000023e+04 -3.008899999999999864e+01 8.820600000000000307e+01
1.086425599999999940e+04 -3.001899999999999835e+01 8.819199999999999307e+01
1.088930099999999948e+04 -2.994900000000000162e+01 8.817700000000000671e+01
1.091440300000000025e+04 -2.987800000000000011e+01 8.816200000000000614e+01
1.093956400000000031e+04 -2.980600000000000094e+01 8.814700000000000557e+01
1.096478199999999924e+04 -2.973400000000000176e+01 8.813100000000000023e+01
1.099005800000000090e+04 -2.966100000000000136e+01 8.811599999999999966e+01
1.101539300000000003e+04 -2.958699999999999974e+01 8.809999999999999432e+01
1.104078600000000006e+04 -2.951399999999999935e+01 8.808299999999999841e+01
1.106623799999999937e+04 -2.943900000000000006e+01 8.806699999999999307e+01
1.109174799999999959e+04 -2.936400000000000077e+01 8.804999999999999716e+01
1.111731699999999910e+04 -2.928800000000000026e+01 8.803300000000000125e+01
1.114294499999999971e+04 -2.921199999999999974e+01 8.801600000000000534e+01
1.116863199999999961e+04 -2.913500000000000156e+01 8.799800000000000466e+01
1.119437900000000081e+04 -2.905699999999999861e+01 8.798000000000000398e+01
1.122018499999999949e+04 -2.897899999999999920e+01 8.796200000000000330e+01
1.124604999999999927e+04 -2.889999999999999858e+01 8.794299999999999784e+01
1.127197500000000036e+04 -2.882000000000000028e+01 8.792400000000000659e+01
1.129795900000000074e+04 -2.873999999999999844e+01 8.790500000000000114e+01
1.132400400000000081e+04 -2.865899999999999892e+01 8.788500000000000512e+01
1.135010800000000017e+04 -2.857700000000000173e+01 8.786499999999999488e+01
1.137627299999999923e+04 -2.849500000000000099e+01 8.784499999999999886e+01
1.140249799999999959e+04 -2.841199999999999903e+01 8.782399999999999807e+01
1.142878299999999945e+04 -2.832799999999999940e+01 8.780299999999999727e+01
1.145512900000000081e+04 -2.824299999999999855e+01 8.778100000000000591e+01
1.148153600000000006e+04 -2.815800000000000125e+01 8.775900000000000034e+01
1.150800400000000081e+04 -2.807100000000000151e+01 8.773699999999999477e+01
1.153453299999999945e+04 -2.798400000000000176e+01 8.771399999999999864e+01
1.156112199999999939e+04 -2.789600000000000080e+01 8.769100000000000250e+01
1.158777399999999943e+04 -2.780799999999999983e+01 8.766700000000000159e+01
1.161448600000000079e+04 -2.771799999999999997e+01 8.764300000000000068e+01
1.164126000000000022e+04 -2.762699999999999889e+01 8.761799999999999500e+01
1.166809599999999955e+04 -2.753600000000000136e+01 8.759300000000000352e+01
1.169499400000000060e+04 -2.744300000000000139e+01 8.756699999999999307e+01
1.172195399999999972e+04 -2.735000000000000142e+01 8.754099999999999682e+01
1.174897600000000057e+04 -2.725600000000000023e+01 8.751399999999999579e+01
1.177605999999999949e+04 -2.716000000000000014e+01 8.748699999999999477e+01
1.180320600000000013e+04 -2.706400000000000006e+01 8.745900000000000318e+01
1.183041599999999926e+04 -2.696699999999999875e+01 8.743000000000000682e+01
1.185768699999999990e+04 -2.686799999999999855e+01 8.740099999999999625e+01
1.188502200000000084e+04 -2.676899999999999835e+01 8.737099999999999511e+01
