2015-03-12	09:38
Amplitude: 1,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
10000,000            -20,397             84,445
10023,052            -20,341             84,409
10046,158            -20,286             84,373
10069,317            -20,229             84,337
10092,529            -20,173             84,300
10115,795            -20,116             84,262
10139,114            -20,059             84,224
10162,487            -20,002             84,186
10185,914            -19,944             84,147
10209,395            -19,886             84,108
10232,930            -19,828             84,068
10256,519            -19,769             84,028
10280,163            -19,710             83,987
10303,861            -19,651             83,945
10327,614            -19,591             83,903
10351,422            -19,531             83,861
10375,284            -19,470             83,818
10399,202            -19,410             83,774
10423,174            -19,348             83,730
10447,202            -19,287             83,685
10471,285            -19,225             83,640
10495,424            -19,162             83,594
10519,619            -19,100             83,547
10543,869            -19,036             83,499
10568,175            -18,973             83,451
10592,537            -18,909             83,403
10616,956            -18,844             83,353
10641,430            -18,779             83,303
10665,961            -18,714             83,253
10690,549            -18,648             83,201
10715,193            -18,582             83,149
10739,894            -18,515             83,096
10764,652            -18,448             83,042
10789,467            -18,380             82,987
10814,340            -18,312             82,932
10839,269            -18,244             82,875
10864,256            -18,175             82,818
10889,301            -18,105             82,760
10914,403            -18,035             82,701
10939,564            -17,965             82,641
10964,782            -17,893             82,581
10990,058            -17,822             82,519
11015,393            -17,750             82,456
11040,786            -17,677             82,392
11066,238            -17,604             82,327
11091,748            -17,530             82,261
11117,317            -17,455             82,194
11142,945            -17,380             82,126
11168,632            -17,305             82,057
11194,379            -17,229             81,987
11220,185            -17,152             81,915
11246,050            -17,074             81,842
11271,975            -16,996             81,768
11297,959            -16,917             81,692
11324,004            -16,838             81,615
11350,108            -16,758             81,537
11376,273            -16,677             81,458
11402,498            -16,596             81,376
11428,783            -16,514             81,294
11455,129            -16,431             81,210
11481,536            -16,347             81,124
11508,004            -16,263             81,037
11534,533            -16,178             80,948
11561,122            -16,092             80,857
11587,774            -16,005             80,764
11614,486            -15,918             80,670
11641,260            -15,829             80,574
11668,096            -15,740             80,476
11694,994            -15,650             80,376
11721,954            -15,559             80,273
11748,976            -15,467             80,169
11776,060            -15,375             80,063
11803,206            -15,281             79,954
11830,416            -15,187             79,843
11857,687            -15,091             79,729
11885,022            -14,995             79,613
11912,420            -14,897             79,495
11939,881            -14,799             79,374
11967,405            -14,699             79,250
11994,993            -14,599             79,123
12022,644            -14,497             78,993
12050,359            -14,394             78,861
12078,138            -14,290             78,725
12105,981            -14,185             78,586
12133,889            -14,079             78,443
12161,860            -13,971             78,297
12189,896            -13,863             78,148
12217,997            -13,753             77,994
12246,162            -13,641             77,837
12274,392            -13,529             77,676
12302,688            -13,414             77,510
12331,048            -13,299             77,340
12359,474            -13,182             77,166
12387,966            -13,064             76,987
12416,523            -12,944             76,803
12445,146            -12,823             76,614
12473,835            -12,700             76,419
12502,590            -12,575             76,219
12531,412            -12,449             76,014
12560,300            -12,321             75,802
12589,254            -12,191             75,584
12618,275            -12,060             75,359
12647,363            -11,927             75,127
12676,519            -11,791             74,889
12705,741            -11,654             74,642
12735,031            -11,515             74,388
12764,388            -11,374             74,126
12793,813            -11,231             73,855
12823,306            -11,086             73,574
12852,867            -10,938             73,285
12882,496            -10,788             72,985
12912,193            -10,636             72,675
12941,958            -10,481             72,354
12971,793            -10,324             72,021
13001,696            -10,165             71,675
13031,668            -10,002             71,317
13061,709             -9,837             70,945
13091,819             -9,670             70,559
13121,999             -9,499             70,158
13152,248             -9,326             69,740
13182,567             -9,149             69,306
13212,956             -8,970             68,853
13243,415             -8,787             68,381
13273,945             -8,601             67,889
13304,544             -8,412             67,375
13335,214             -8,219             66,838
13365,955             -8,023             66,277
13396,767             -7,823             65,689
13427,650             -7,619             65,074
13458,604             -7,412             64,429
13489,629             -7,201             63,752
13520,726             -6,986             63,042
13551,894             -6,767             62,295
13583,134             -6,543             61,509
13614,447             -6,316             60,682
13645,831             -6,085             59,809
13677,288             -5,850             58,889
13708,818             -5,610             57,918
13740,420             -5,366             56,890
13772,095             -5,119             55,803
13803,843             -4,868             54,653
13835,664             -4,613             53,433
13867,558             -4,354             52,139
13899,526             -4,093             50,765
13931,568             -3,829             49,306
13963,684             -3,563             47,755
13995,873             -3,295             46,106
14028,137             -3,027             44,352
14060,475             -2,760             42,487
14092,888             -2,494             40,504
14125,375             -2,231             38,397
14157,938             -1,973             36,159
14190,575             -1,721             33,786
14223,288             -1,478             31,273
14256,076             -1,246             28,620
14288,940             -1,028             25,826
14321,879             -0,827             22,894
14354,894             -0,645             19,829
14387,986             -0,486             16,642
14421,154             -0,352             13,345
14454,398             -0,246              9,956
14487,719             -0,170              6,495
14521,116             -0,126              2,986
14554,591             -0,115             -0,546
14588,143             -0,136             -4,073
14621,772             -0,190             -7,570
14655,478             -0,276            -11,011
14689,263             -0,390            -14,374
14723,125             -0,532            -17,638
14757,065             -0,699            -20,789
14791,084             -0,887            -23,814
14825,181             -1,094            -26,704
14859,356             -1,316            -29,455
14893,611             -1,552            -32,064
14927,944             -1,798            -34,533
14962,357             -2,052            -36,864
14996,848             -2,312            -39,061
15031,420             -2,576            -41,129
15066,071             -2,842            -43,075
15100,802             -3,110            -44,905
15135,612             -3,378            -46,626
15170,504             -3,645            -48,244
15205,475             -3,911            -49,766
15240,528             -4,174            -51,198
15275,661             -4,434            -52,546
15310,875             -4,692            -53,817
15346,170             -4,946            -55,015
15381,546             -5,196            -56,146
15417,005             -5,442            -57,214
15452,544             -5,684            -58,223
15488,166             -5,923            -59,179
15523,870             -6,157            -60,084
15559,656             -6,387            -60,942
15595,525             -6,613            -61,756
15631,476             -6,835            -62,529
15667,511             -7,052            -63,265
15703,628             -7,266            -63,965
15739,829             -7,476            -64,631
15776,113             -7,683            -65,267
15812,480             -7,885            -65,873
15848,932             -8,084            -66,453
15885,467             -8,279            -67,006
15922,087             -8,471            -67,536
15958,791             -8,659            -68,043
15995,580             -8,844            -68,529
16032,454             -9,025            -68,995
16069,413             -9,204            -69,442
16106,456             -9,380            -69,871
16143,586             -9,552            -70,283
16180,800             -9,722            -70,680
16218,101             -9,889            -71,062
16255,488            -10,053            -71,429
16292,960            -10,214            -71,783
16330,519            -10,373            -72,125
16368,165            -10,529            -72,454
16405,898            -10,683            -72,772
16443,717            -10,835            -73,079
16481,624            -10,984            -73,375
16519,618            -11,131            -73,662
16557,700            -11,275            -73,939
16595,869            -11,418            -74,208
16634,127            -11,558            -74,468
16672,472            -11,697            -74,719
16710,906            -11,833            -74,963
16749,429            -11,968            -75,200
16788,040            -12,101            -75,429
16826,741            -12,232            -75,652
16865,530            -12,361            -75,868
16904,409            -12,488            -76,078
16943,378            -12,614            -76,282
16982,437            -12,738            -76,480
17021,585            -12,860            -76,673
17060,824            -12,981            -76,860
17100,153            -13,101            -77,043
17139,573            -13,218            -77,220
17179,084            -13,335            -77,393
17218,686            -13,450            -77,562
17258,379            -13,563            -77,726
17298,164            -13,676            -77,886
17338,040            -13,787            -78,042
17378,008            -13,896            -78,194
17418,069            -14,005            -78,343
17458,222            -14,112            -78,488
17498,467            -14,218            -78,629
17538,805            -14,322            -78,767
17579,236            -14,426            -78,902
17619,760            -14,528            -79,034
17660,378            -14,630            -79,162
17701,090            -14,730            -79,288
17741,895            -14,829            -79,411
17782,794            -14,927            -79,532
17823,788            -15,025            -79,649
17864,876            -15,121            -79,765
17906,059            -15,216            -79,877
17947,336            -15,310            -79,988
17988,709            -15,404            -80,096
18030,177            -15,496            -80,202
18071,741            -15,587            -80,305
18113,401            -15,678            -80,407
18155,157            -15,768            -80,506
18197,009            -15,857            -80,604
18238,957            -15,945            -80,699
18281,002            -16,032            -80,793
18323,144            -16,118            -80,885
18365,383            -16,204            -80,975
18407,720            -16,289            -81,064
18450,154            -16,373            -81,151
18492,686            -16,456            -81,236
18535,316            -16,539            -81,320
18578,045            -16,621            -81,402
18620,871            -16,702            -81,482
18663,797            -16,783            -81,561
18706,821            -16,863            -81,639
18749,945            -16,942            -81,716
18793,168            -17,020            -81,791
18836,491            -17,098            -81,865
18879,913            -17,175            -81,937
18923,436            -17,252            -82,008
18967,059            -17,328            -82,078
