2015-03-12	09:35
Amplitude: 1,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
10000,000            -20,396             84,517
10023,052            -20,340             84,482
10046,158            -20,284             84,446
10069,317            -20,228             84,410
10092,529            -20,172             84,374
10115,795            -20,115             84,337
10139,114            -20,058             84,299
10162,487            -20,001             84,261
10185,914            -19,943             84,223
10209,395            -19,885             84,184
10232,930            -19,827             84,145
10256,519            -19,768             84,105
10280,163            -19,709             84,065
10303,861            -19,650             84,024
10327,614            -19,590             83,982
10351,422            -19,530             83,940
10375,284            -19,469             83,898
10399,202            -19,408             83,855
10423,174            -19,347             83,811
10447,202            -19,285             83,767
10471,285            -19,223             83,722
10495,424            -19,161             83,676
10519,619            -19,098             83,630
10543,869            -19,035             83,584
10568,175            -18,971             83,536
10592,537            -18,907             83,488
10616,956            -18,843             83,439
10641,430            -18,778             83,390
10665,961            -18,712             83,340
10690,549            -18,647             83,289
10715,193            -18,580             83,237
10739,894            -18,514             83,185
10764,652            -18,446             83,132
10789,467            -18,379             83,078
10814,340            -18,311             83,023
10839,269            -18,242             82,968
10864,256            -18,173             82,911
10889,301            -18,103             82,854
10914,403            -18,033             82,796
10939,564            -17,963             82,736
10964,782            -17,892             82,676
10990,058            -17,820             82,615
11015,393            -17,748             82,553
11040,786            -17,675             82,490
11066,238            -17,602             82,426
11091,748            -17,528             82,361
11117,317            -17,453             82,295
11142,945            -17,378             82,228
11168,632            -17,303             82,159
11194,379            -17,226             82,090
11220,185            -17,149             82,019
11246,050            -17,072             81,947
11271,975            -16,994             81,874
11297,959            -16,915             81,799
11324,004            -16,836             81,723
11350,108            -16,755             81,646
11376,273            -16,675             81,567
11402,498            -16,593             81,487
11428,783            -16,511             81,406
11455,129            -16,428             81,323
11481,536            -16,344             81,238
11508,004            -16,260             81,152
11534,533            -16,175             81,064
11561,122            -16,089             80,974
11587,774            -16,002             80,883
11614,486            -15,915             80,790
11641,260            -15,826             80,695
11668,096            -15,737             80,598
11694,994            -15,647             80,499
11721,954            -15,556             80,398
11748,976            -15,464             80,295
11776,060            -15,371             80,190
11803,206            -15,278             80,082
11830,416            -15,183             79,973
11857,687            -15,088             79,861
11885,022            -14,991             79,746
11912,420            -14,894             79,629
11939,881            -14,795             79,509
11967,405            -14,695             79,387
11994,993            -14,595             79,262
12022,644            -14,493             79,134
12050,359            -14,390             79,002
12078,138            -14,286             78,868
12105,981            -14,181             78,731
12133,889            -14,074             78,590
12161,860            -13,967             78,446
12189,896            -13,858             78,298
12217,997            -13,748             78,147
12246,162            -13,636             77,991
12274,392            -13,523             77,832
12302,688            -13,409             77,668
12331,048            -13,294             77,501
12359,474            -13,177             77,328
12387,966            -13,058             77,151
12416,523            -12,938             76,969
12445,146            -12,817             76,782
12473,835            -12,694             76,590
12502,590            -12,569             76,393
12531,412            -12,442             76,189
12560,300            -12,314             75,980
12589,254            -12,184             75,764
12618,275            -12,053             75,542
12647,363            -11,919             75,313
12676,519            -11,784             75,077
12705,741            -11,646             74,834
12735,031            -11,507             74,582
12764,388            -11,366             74,323
12793,813            -11,222             74,055
12823,306            -11,077             73,778
12852,867            -10,929             73,491
12882,496            -10,778             73,195
12912,193            -10,626             72,888
12941,958            -10,471             72,570
12971,793            -10,313             72,241
13001,696            -10,153             71,899
13031,668             -9,991             71,545
13061,709             -9,825             71,177
13091,819             -9,657             70,794
13121,999             -9,486             70,397
13152,248             -9,312             69,984
13182,567             -9,135             69,553
13212,956             -8,955             69,105
13243,415             -8,772             68,638
13273,945             -8,585             68,150
13304,544             -8,395             67,641
13335,214             -8,201             67,109
13365,955             -8,004             66,553
13396,767             -7,804             65,970
13427,650             -7,599             65,360
13458,604             -7,391             64,721
13489,629             -7,179             64,050
13520,726             -6,962             63,345
13551,894             -6,742             62,604
13583,134             -6,518             61,824
13614,447             -6,289             61,002
13645,831             -6,056             60,136
13677,288             -5,819             59,221
13708,818             -5,578             58,255
13740,420             -5,333             57,234
13772,095             -5,083             56,153
13803,843             -4,830             55,007
13835,664             -4,572             53,792
13867,558             -4,312             52,503
13899,526             -4,048             51,134
13931,568             -3,781             49,678
13963,684             -3,512             48,130
13995,873             -3,241             46,482
14028,137             -2,969             44,729
14060,475             -2,698             42,863
14092,888             -2,428             40,876
14125,375             -2,161             38,764
14157,938             -1,898             36,518
14190,575             -1,642             34,135
14223,288             -1,395             31,609
14256,076             -1,158             28,938
14288,940             -0,936             26,123
14321,879             -0,730             23,165
14354,894             -0,544             20,071
14387,986             -0,381             16,850
14421,154             -0,244             13,515
14454,398             -0,135             10,085
14487,719             -0,057              6,580
14521,116             -0,012              3,025
14554,591             -0,000             -0,553
14588,143             -0,023             -4,127
14621,772             -0,078             -7,669
14655,478             -0,166            -11,153
14689,263             -0,283            -14,556
14723,125             -0,429            -17,857
14757,065             -0,599            -21,040
14791,084             -0,792            -24,093
14825,181             -1,003            -27,007
14859,356             -1,230            -29,778
14893,611             -1,470            -32,404
14927,944             -1,721            -34,885
14962,357             -1,979            -37,226
14996,848             -2,243            -39,430
15031,420             -2,511            -41,503
15066,071             -2,782            -43,451
15100,802             -3,053            -45,282
15135,612             -3,325            -47,002
15170,504             -3,595            -48,618
15205,475             -3,863            -50,137
15240,528             -4,129            -51,565
15275,661             -4,393            -52,909
15310,875             -4,652            -54,175
15346,170             -4,908            -55,368
15381,546             -5,161            -56,493
15417,005             -5,409            -57,555
15452,544             -5,653            -58,559
15488,166             -5,893            -59,509
15523,870             -6,129            -60,408
15559,656             -6,360            -61,260
15595,525             -6,587            -62,069
15631,476             -6,811            -62,836
15667,511             -7,030            -63,566
15703,628             -7,245            -64,260
15739,829             -7,456            -64,922
15776,113             -7,663            -65,552
15812,480             -7,866            -66,153
15848,932             -8,066            -66,727
15885,467             -8,262            -67,276
15922,087             -8,454            -67,801
15958,791             -8,643            -68,303
15995,580             -8,829            -68,784
16032,454             -9,011            -69,245
16069,413             -9,190            -69,688
16106,456             -9,366            -70,113
16143,586             -9,539            -70,521
16180,800             -9,709            -70,914
16218,101             -9,877            -71,292
16255,488            -10,041            -71,655
16292,960            -10,203            -72,006
16330,519            -10,362            -72,344
16368,165            -10,519            -72,669
16405,898            -10,673            -72,984
16443,717            -10,825            -73,287
16481,624            -10,975            -73,581
16519,618            -11,122            -73,864
16557,700            -11,267            -74,138
16595,869            -11,410            -74,404
16634,127            -11,550            -74,661
16672,472            -11,689            -74,910
