2015-03-12	09:26
Amplitude: 1,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
15595,525            -17,498            -82,335
15631,476            -17,777            -82,579
15667,511            -18,048            -82,807
15703,628            -18,310            -83,023
15739,829            -18,565            -83,225
15776,113            -18,813            -83,417
15812,480            -19,054            -83,598
15848,932            -19,289            -83,769
15885,467            -19,517            -83,932
15922,087            -19,740            -84,086
15958,791            -19,957            -84,233
15995,580            -20,170            -84,372
16032,454            -20,377            -84,505
16069,413            -20,579            -84,632
16106,456            -20,777            -84,753
16143,586            -20,971            -84,869
16180,800            -21,160            -84,980
16218,101            -21,346            -85,087
16255,488            -21,527            -85,189
16292,960            -21,705            -85,287
16330,519            -21,880            -85,381
16368,165            -22,051            -85,471
16405,898            -22,219            -85,558
16443,717            -22,384            -85,641
16481,624            -22,546            -85,722
16519,618            -22,705            -85,800
16557,700            -22,861            -85,875
16595,869            -23,014            -85,947
16634,127            -23,165            -86,017
16672,472            -23,313            -86,084
16710,906            -23,459            -86,150
16749,429            -23,603            -86,213
16788,040            -23,744            -86,274
16826,741            -23,883            -86,333
16865,530            -24,020            -86,391
16904,409            -24,154            -86,446
16943,378            -24,287            -86,500
16982,437            -24,418            -86,553
17021,585            -24,547            -86,604
17060,824            -24,674            -86,653
17100,153            -24,800            -86,701
17139,573            -24,923            -86,748
17179,084            -25,045            -86,793
17218,686            -25,165            -86,837
17258,379            -25,284            -86,880
17298,164            -25,401            -86,922
17338,040            -25,517            -86,963
17378,008            -25,631            -87,002
17418,069            -25,744            -87,041
17458,222            -25,855            -87,079
17498,467            -25,965            -87,116
17538,805            -26,074            -87,152
17579,236            -26,181            -87,187
17619,760            -26,287            -87,221
17660,378            -26,392            -87,254
17701,090            -26,496            -87,287
17741,895            -26,598            -87,319
17782,794            -26,700            -87,350
17823,788            -26,800            -87,380
17864,876            -26,899            -87,410
17906,059            -26,997            -87,439
17947,336            -27,094            -87,467
17988,709            -27,190            -87,495
18030,177            -27,285            -87,523
18071,741            -27,379            -87,549
18113,401            -27,472            -87,575
18155,157            -27,564            -87,601
18197,009            -27,655            -87,626
18238,957            -27,746            -87,651
18281,002            -27,835            -87,675
18323,144            -27,924            -87,698
18365,383            -28,011            -87,721
18407,720            -28,098            -87,744
18450,154            -28,184            -87,766
18492,686            -28,269            -87,788
18535,316            -28,354            -87,810
18578,045            -28,438            -87,831
18620,871            -28,521            -87,851
18663,797            -28,603            -87,871
18706,821            -28,684            -87,891
18749,945            -28,765            -87,911
18793,168            -28,845            -87,930
18836,491            -28,925            -87,949
18879,913            -29,003            -87,967
18923,436            -29,081            -87,986
18967,059            -29,159            -88,003
19010,783            -29,235            -88,021
19054,607            -29,312            -88,038
19098,533            -29,387            -88,055
19142,559            -29,462            -88,072
19186,687            -29,536            -88,088
19230,917            -29,610            -88,105
19275,249            -29,683            -88,121
19319,683            -29,756            -88,136
19364,220            -29,828            -88,152
19408,859            -29,900            -88,167
19453,601            -29,971            -88,182
19498,446            -30,041            -88,196
19543,395            -30,111            -88,211
19588,447            -30,180            -88,225
19633,603            -30,249            -88,239
19678,863            -30,318            -88,253
19724,227            -30,386            -88,267
19769,696            -30,453            -88,280
19815,270            -30,520            -88,293
19860,949            -30,586            -88,306
19906,733            -30,652            -88,319
19952,623            -30,718            -88,332
19998,619            -30,783            -88,344
