0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.499946000000000113e-01
1.289820000000000062e-04 -2.500000000000000000e+00 1.289820000000000062e-04 -5.691869000000000095e-02
2.579640000000000123e-04 2.500000000000000000e+00 2.579640000000000123e-04 -2.866403999999999827e-02
3.869459999999999913e-04 -2.500000000000000000e+00 3.869459999999999913e-04 -2.612996999999999889e-02
5.159280000000000246e-04 2.500000000000000000e+00 5.159280000000000246e-04 2.853870999999999838e-02
6.449099999999999494e-04 2.500000000000000000e+00 6.449099999999999494e-04 -2.944625000000000020e-02
7.738919999999999827e-04 -2.500000000000000000e+00 7.738919999999999827e-04 8.678576999999999819e-03
9.028740000000000160e-04 2.500000000000000000e+00 9.028740000000000160e-04 8.351446000000000217e-03
1.031856000000000049e-03 -2.500000000000000000e+00 1.031856000000000049e-03 -2.506664000000000114e-02
1.160837999999999974e-03 -2.500000000000000000e+00 1.160837999999999974e-03 3.716229000000000060e-02
1.289819999999999899e-03 2.500000000000000000e+00 1.289819999999999899e-03 -1.765569999999999987e-02
1.418802000000000041e-03 -2.500000000000000000e+00 1.418802000000000041e-03 -6.301654999999999757e-04
1.547783999999999965e-03 2.500000000000000000e+00 1.547783999999999965e-03 1.770294000000000034e-02
1.676766000000000107e-03 -2.500000000000000000e+00 1.676766000000000107e-03 -3.362528000000000045e-02
1.805748000000000032e-03 -2.500000000000000000e+00 1.805748000000000032e-03 2.630182000000000006e-02
1.934729999999999957e-03 2.500000000000000000e+00 1.934729999999999957e-03 -7.482800000000000389e-03
2.063712000000000098e-03 -2.500000000000000000e+00 2.063712000000000098e-03 -1.008968000000000018e-02
2.192693999999999806e-03 2.500000000000000000e+00 2.192693999999999806e-03 2.647590999999999833e-02
2.321675999999999948e-03 2.500000000000000000e+00 2.321675999999999948e-03 -3.529485000000000261e-02
2.450658000000000090e-03 -2.500000000000000000e+00 2.450658000000000090e-03 1.588035000000000141e-02
2.579639999999999798e-03 2.500000000000000000e+00 2.579639999999999798e-03 2.296229999999999799e-03
2.708621999999999939e-03 -2.500000000000000000e+00 2.708621999999999939e-03 -1.927099999999999994e-02
2.837604000000000081e-03 2.500000000000000000e+00 2.837604000000000081e-03 3.505946000000000062e-02
2.966585999999999789e-03 2.500000000000000000e+00 2.966585999999999789e-03 -2.446771000000000015e-02
3.095567999999999931e-03 -2.500000000000000000e+00 3.095567999999999931e-03 5.813750999999999815e-03
3.224550000000000072e-03 2.500000000000000000e+00 3.224550000000000072e-03 1.165665999999999924e-02
3.353532000000000214e-03 -2.500000000000000000e+00 3.353532000000000214e-03 -2.794713999999999879e-02
3.482513999999999922e-03 -2.500000000000000000e+00 3.482513999999999922e-03 3.342246000000000106e-02
3.611496000000000064e-03 2.500000000000000000e+00 3.611496000000000064e-03 -1.411310999999999989e-02
3.740478000000000205e-03 -2.500000000000000000e+00 3.740478000000000205e-03 -3.965230000000000143e-03
3.869459999999999913e-03 2.500000000000000000e+00 3.869459999999999913e-03 2.079815999999999956e-02
3.998441999999999621e-03 -2.500000000000000000e+00 3.998441999999999621e-03 -3.646830999999999684e-02
4.127424000000000197e-03 -2.500000000000000000e+00 4.127424000000000197e-03 2.270047000000000037e-02
4.256405999999999905e-03 2.500000000000000000e+00 4.256405999999999905e-03 -4.144751999999999811e-03
4.385387999999999613e-03 -2.500000000000000000e+00 4.385387999999999613e-03 -1.322365999999999993e-02
