2015-03-25	12:11
Amplitude: 1,00 V
Freq  (Hz) 	 Gain (dB)  	 Phase (deg)
  9,550            -57,773             36,034
  9,661            -57,738             36,348
  9,772            -57,703             36,663
  9,886            -57,667             36,979
 10,000            -57,630             37,296
 10,116            -57,593             37,614
 10,233            -57,555             37,932
 10,351            -57,517             38,252
 10,471            -57,478             38,573
 10,593            -57,439             38,894
 10,715            -57,399             39,216
 10,839            -57,359             39,539
 10,965            -57,318             39,863
 11,092            -57,276             40,187
 11,220            -57,234             40,512
 11,350            -57,192             40,837
 11,482            -57,149             41,163
 11,614            -57,105             41,490
 11,749            -57,060             41,817
 11,885            -57,016             42,144
 12,023            -56,970             42,472
 12,162            -56,924             42,800
 12,303            -56,877             43,128
 12,445            -56,830             43,456
 12,589            -56,782             43,785
 12,735            -56,734             44,114
 12,882            -56,685             44,442
 13,032            -56,636             44,771
 13,183            -56,586             45,100
 13,335            -56,535             45,429
 13,490            -56,484             45,758
 13,646            -56,432             46,087
 13,804            -56,379             46,415
 13,964            -56,327             46,744
 14,125            -56,273             47,072
 14,289            -56,219             47,399
 14,454            -56,164             47,727
 14,622            -56,109             48,054
 14,791            -56,053             48,381
 14,962            -55,997             48,707
 15,136            -55,940             49,032
 15,311            -55,882             49,358
 15,488            -55,824             49,682
 15,668            -55,765             50,006
 15,849            -55,706             50,329
 16,032            -55,646             50,652
 16,218            -55,586             50,973
 16,406            -55,525             51,294
 16,596            -55,464             51,615
 16,788            -55,402             51,934
 16,982            -55,339             52,252
 17,179            -55,276             52,570
 17,378            -55,213             52,886
 17,579            -55,149             53,201
 17,783            -55,084             53,516
 17,989            -55,019             53,829
 18,197            -54,953             54,141
 18,408            -54,887             54,452
 18,621            -54,820             54,762
 18,836            -54,753             55,070
 19,055            -54,685             55,378
 19,275            -54,617             55,684
 19,498            -54,548             55,988
 19,724            -54,479             56,292
 19,953            -54,409             56,594
 20,184            -54,339             56,894
 20,417            -54,268             57,194
 20,654            -54,197             57,491
 20,893            -54,125             57,787
 21,135            -54,053             58,082
 21,380            -53,980             58,375
 21,627            -53,907             58,667
 21,878            -53,834             58,957
 22,131            -53,760             59,246
 22,387            -53,685             59,532
 22,646            -53,610             59,818
 22,909            -53,535             60,101
 23,174            -53,459             60,383
 23,442            -53,383             60,663
 23,714            -53,306             60,942
 23,988            -53,229             61,219
 24,266            -53,152             61,494
 24,547            -53,074             61,767
 24,831            -52,996             62,038
 25,119            -52,917             62,308
 25,410            -52,838             62,576
 25,704            -52,759             62,842
 26,002            -52,679             63,106
 26,303            -52,599             63,368
 26,607            -52,518             63,629
 26,915            -52,437             63,888
 27,227            -52,356             64,145
 27,542            -52,275             64,399
 27,861            -52,193             64,653
 28,184            -52,110             64,904
 28,510            -52,028             65,153
 28,840            -51,945             65,400
 29,174            -51,861             65,646
 29,512            -51,778             65,890
 29,854            -51,694             66,131
 30,200            -51,609             66,371
 30,549            -51,525             66,609
 30,903            -51,440             66,845
 31,261            -51,354             67,079
 31,623            -51,269             67,311
 31,989            -51,183             67,541
 32,359            -51,097             67,769
 32,734            -51,010             67,995
 33,113            -50,924             68,220
 33,497            -50,837             68,442
 33,884            -50,750             68,663
 34,277            -50,662             68,881
 34,674            -50,574             69,098
 35,075            -50,486             69,313
 35,481            -50,398             69,526
 35,892            -50,309             69,737
 36,308            -50,221             69,946
 36,728            -50,131             70,153
 37,154            -50,042             70,358
 37,584            -49,953             70,562
 38,019            -49,863             70,763
 38,459            -49,773             70,963
 38,905            -49,683             71,161
 39,355            -49,592             71,357
 39,811            -49,502             71,551
 40,272            -49,411             71,743
 40,738            -49,320             71,934
 41,210            -49,228             72,122
 41,687            -49,137             72,309
 42,170            -49,045             72,494
 42,658            -48,953             72,677
 43,152            -48,861             72,858
 43,652            -48,769             73,038
 44,157            -48,676             73,216
 44,668            -48,584             73,392
 45,186            -48,491             73,566
 45,709            -48,398             73,738
 46,238            -48,305             73,909
 46,774            -48,211             74,078
 47,315            -48,118             74,245
 47,863            -48,024             74,411
 48,417            -47,930             74,575
 48,978            -47,836             74,737
 49,545            -47,742             74,897
 50,119            -47,647             75,056
 50,699            -47,553             75,213
 51,286            -47,458             75,369
 51,880            -47,363             75,523
 52,481            -47,268             75,675
 53,088            -47,173             75,826
 53,703            -47,078             75,975
 54,325            -46,982             76,122
 54,954            -46,887             76,268
 55,590            -46,791             76,412
 56,234            -46,695             76,555
 56,885            -46,599             76,696
 57,544            -46,503             76,836
 58,210            -46,407             76,974
 58,884            -46,310             77,110
 59,566            -46,214             77,245
 60,256            -46,117             77,379
 60,954            -46,020             77,511
 61,660            -45,923             77,641
 62,373            -45,826             77,771
 63,096            -45,729             77,898
 63,826            -45,632             78,025
 64,565            -45,535             78,149
 65,313            -45,437             78,273
