1.209247899999999936e+04 -1.469800000000000040e+01 7.741599999999999682e+01 1.202766300000000047e+04 -1.458600000000000030e+01 7.925100000000000477e+01
1.218561100000000079e+04 -1.438299999999999912e+01 7.596699999999999875e+01 1.205538899999999921e+04 -1.448399999999999999e+01 7.912300000000000466e+01
1.227948799999999937e+04 -1.405300000000000082e+01 7.554500000000000171e+01 1.208318000000000029e+04 -1.438199999999999967e+01 7.899200000000000443e+01
1.237411100000000079e+04 -1.369800000000000040e+01 7.496200000000000330e+01 1.211103499999999985e+04 -1.427800000000000047e+01 7.885800000000000409e+01
1.246947799999999916e+04 -1.332799999999999940e+01 7.462800000000000011e+01 1.213895299999999952e+04 -1.417300000000000004e+01 7.872100000000000364e+01
1.256559000000000015e+04 -1.296899999999999942e+01 7.350799999999999557e+01 1.216693699999999990e+04 -1.406700000000000017e+01 7.857999999999999829e+01
1.266244800000000032e+04 -1.259299999999999997e+01 7.232299999999999329e+01 1.219498400000000038e+04 -1.395899999999999963e+01 7.843600000000000705e+01
1.275986399999999958e+04 -1.217500000000000071e+01 7.165000000000000568e+01 1.222309699999999975e+04 -1.385100000000000087e+01 7.828799999999999670e+01
1.285821199999999953e+04 -1.175999999999999979e+01 7.064700000000000557e+01 1.225127399999999943e+04 -1.374099999999999966e+01 7.813700000000000045e+01
1.295730500000000029e+04 -1.131400000000000006e+01 6.930899999999999750e+01 1.227951599999999962e+04 -1.363000000000000078e+01 7.798199999999999932e+01
1.305714199999999983e+04 -1.085500000000000043e+01 6.824899999999999523e+01 1.230782300000000032e+04 -1.351699999999999946e+01 7.782299999999999329e+01
1.315772500000000036e+04 -1.036999999999999922e+01 6.687500000000000000e+01 1.233619599999999991e+04 -1.340300000000000047e+01 7.765999999999999659e+01
1.325905299999999988e+04 -9.869999999999999218e+00 6.511499999999999488e+01 1.236463299999999981e+04 -1.328800000000000026e+01 7.749200000000000443e+01
1.336131199999999990e+04 -9.330999999999999517e+00 6.322099999999999653e+01 1.239313700000000063e+04 -1.317099999999999937e+01 7.731999999999999318e+01
1.346412999999999920e+04 -8.784000000000000696e+00 6.114900000000000091e+01 1.242170600000000013e+04 -1.305300000000000082e+01 7.714400000000000546e+01
1.356787999999999920e+04 -8.183999999999999275e+00 5.874099999999999966e+01 1.245034100000000035e+04 -1.293299999999999983e+01 7.696200000000000330e+01
1.367255999999999949e+04 -7.586000000000000298e+00 5.628000000000000114e+01 1.247904199999999946e+04 -1.281199999999999939e+01 7.677500000000000568e+01
1.377779999999999927e+04 -6.963000000000000078e+00 5.276700000000000301e+01 1.250780899999999929e+04 -1.268900000000000006e+01 7.658400000000000318e+01
1.388397099999999955e+04 -6.328999999999999737e+00 4.890500000000000114e+01 1.253664300000000003e+04 -1.256499999999999950e+01 7.638599999999999568e+01
1.399088700000000063e+04 -5.703999999999999737e+00 4.444100000000000250e+01 1.256554299999999967e+04 -1.243900000000000006e+01 7.618399999999999750e+01
1.409873400000000038e+04 -5.083999999999999631e+00 3.919500000000000028e+01 1.259450900000000001e+04 -1.231099999999999994e+01 7.597499999999999432e+01
1.420732599999999911e+04 -4.525999999999999801e+00 3.320400000000000063e+01 1.262354199999999946e+04 -1.218200000000000038e+01 7.575900000000000034e+01
1.431684900000000016e+04 -4.024000000000000021e+00 2.657700000000000173e+01 1.265264300000000003e+04 -1.205000000000000071e+01 7.553799999999999670e+01
1.442711800000000039e+04 -3.620000000000000107e+00 1.925400000000000134e+01 1.268180999999999949e+04 -1.191699999999999982e+01 7.531000000000000227e+01
1.453831799999999930e+04 -3.369000000000000217e+00 1.096799999999999997e+01 1.271104500000000007e+04 -1.178200000000000003e+01 7.507399999999999807e+01
1.465026300000000083e+04 -3.274000000000000021e+00 2.991999999999999993e+00 1.274034699999999975e+04 -1.164499999999999957e+01 7.483100000000000307e+01
1.476313899999999921e+04 -3.302999999999999936e+00 -4.684999999999999609e+00 1.276971600000000035e+04 -1.150600000000000023e+01 7.458100000000000307e+01
1.487694700000000012e+04 -3.494000000000000217e+00 -1.251699999999999946e+01 1.279915300000000025e+04 -1.136500000000000021e+01 7.432200000000000273e+01
1.499168599999999969e+04 -3.789000000000000146e+00 -1.959700000000000131e+01 1.282865899999999965e+04 -1.122199999999999953e+01 7.405500000000000682e+01
1.510717000000000007e+04 -4.192999999999999616e+00 -2.642599999999999838e+01 1.285823199999999997e+04 -1.107699999999999996e+01 7.377800000000000580e+01
1.522358499999999913e+04 -4.665000000000000036e+00 -3.197200000000000131e+01 1.288787299999999959e+04 -1.092900000000000027e+01 7.349299999999999500e+01
1.534074500000000080e+04 -5.163999999999999702e+00 -3.751899999999999835e+01 1.291758300000000054e+04 -1.077999999999999936e+01 7.319700000000000273e+01
1.545902299999999923e+04 -5.711999999999999744e+00 -4.207300000000000040e+01 1.294736100000000079e+04 -1.062800000000000011e+01 7.289199999999999591e+01
1.557804600000000028e+04 -6.270999999999999908e+00 -4.644400000000000261e+01 1.297720700000000033e+04 -1.047300000000000075e+01 7.257500000000000284e+01
1.569818699999999990e+04 -6.866999999999999993e+00 -4.992799999999999727e+01 1.300712299999999959e+04 -1.031600000000000072e+01 7.224699999999999989e+01
1.581907300000000032e+04 -7.391000000000000014e+00 -5.259700000000000131e+01 1.303710699999999997e+04 -1.015700000000000003e+01 7.190600000000000591e+01
1.594088999999999942e+04 -7.958000000000000185e+00 -5.616400000000000148e+01 1.306716100000000006e+04 -9.994999999999999218e+00 7.155299999999999727e+01
1.606382400000000052e+04 -8.506999999999999673e+00 -5.834300000000000352e+01 1.309728399999999965e+04 -9.830000000000000071e+00 7.118699999999999761e+01
