1.002305199999999968e+04 -1.292505782896824051e+01 7.697499999999999432e+01
1.004615799999999945e+04 -1.285663219597072882e+01 7.689300000000000068e+01
1.006931699999999910e+04 -1.272099666737866386e+01 7.681000000000000227e+01
1.009252900000000045e+04 -1.270953976719765066e+01 7.672700000000000387e+01
1.011579500000000007e+04 -1.288832330399828763e+01 7.664199999999999591e+01
1.013911399999999958e+04 -1.256249846309822615e+01 7.655599999999999739e+01
1.016248699999999917e+04 -1.266817491566453846e+01 7.646999999999999886e+01
1.018591400000000067e+04 -1.240140485439149742e+01 7.638200000000000500e+01
1.020939500000000044e+04 -1.250748627090526099e+01 7.629300000000000637e+01
1.023293000000000029e+04 -1.256977593434100804e+01 7.620399999999999352e+01
1.025651900000000023e+04 -1.252104425388569808e+01 7.611299999999999955e+01
1.028016300000000047e+04 -1.223195699134429582e+01 7.602100000000000080e+01
1.030386100000000079e+04 -1.235964237143652333e+01 7.592700000000000671e+01
1.032761399999999958e+04 -1.222967856047384849e+01 7.583299999999999841e+01
1.035142200000000048e+04 -1.236530034036575465e+01 7.573799999999999955e+01
1.037528399999999965e+04 -1.206522984939210552e+01 7.564100000000000534e+01
1.039920199999999932e+04 -1.216916790723931285e+01 7.554300000000000637e+01
1.042317400000000089e+04 -1.186007182847960628e+01 7.544400000000000261e+01
1.044720199999999932e+04 -1.195301458802583738e+01 7.534300000000000352e+01
1.047128499999999985e+04 -1.190150550904663795e+01 7.524200000000000443e+01
1.049542400000000089e+04 -1.188023415773840163e+01 7.513899999999999579e+01
1.051961900000000060e+04 -1.184258341607641363e+01 7.503400000000000603e+01
1.054386900000000060e+04 -1.170619412368854384e+01 7.492900000000000205e+01
1.056817499999999927e+04 -1.175795088454490056e+01 7.482200000000000273e+01
1.059253700000000026e+04 -1.154827993211762838e+01 7.471299999999999386e+01
1.061695600000000013e+04 -1.156380120336761408e+01 7.460299999999999443e+01
1.064143000000000029e+04 -1.161541810294867538e+01 7.449200000000000443e+01
1.066596099999999933e+04 -1.145450553845380526e+01 7.437900000000000489e+01
1.069054900000000089e+04 -1.130388674256917980e+01 7.426399999999999579e+01
1.071519299999999930e+04 -1.123042143267792703e+01 7.414799999999999613e+01
1.073989400000000023e+04 -1.115860148219383952e+01 7.403100000000000591e+01
1.076465200000000004e+04 -1.122071165292471839e+01 7.391100000000000136e+01
1.078946700000000055e+04 -1.112469076686792668e+01 7.379000000000000625e+01
1.081434000000000015e+04 -1.099745846553143380e+01 7.366800000000000637e+01
1.083926900000000023e+04 -1.092274708135966499e+01 7.354300000000000637e+01
1.086425599999999940e+04 -1.082287712603977070e+01 7.341700000000000159e+01
1.088930099999999948e+04 -1.078698498220133573e+01 7.328900000000000148e+01
1.091440300000000025e+04 -1.081496111000475402e+01 7.315900000000000603e+01
1.093956400000000031e+04 -1.071434188488521322e+01 7.302800000000000580e+01
1.096478199999999924e+04 -1.058042383339483727e+01 7.289400000000000546e+01
1.099005800000000090e+04 -1.051030285039035128e+01 7.275900000000000034e+01
1.101539300000000003e+04 -1.041668583492996447e+01 7.262099999999999511e+01
1.104078600000000006e+04 -1.047525217370542627e+01 7.248099999999999454e+01
1.106623799999999937e+04 -1.039425401438780838e+01 7.234000000000000341e+01
1.109174799999999959e+04 -1.010100482971937552e+01 7.219599999999999795e+01
1.111731699999999910e+04 -1.023907722146694610e+01 7.204999999999999716e+01
1.114294499999999971e+04 -1.025906544568099577e+01 7.190099999999999625e+01
1.116863199999999961e+04 -1.013740922793406973e+01 7.175100000000000477e+01
1.119437900000000081e+04 -9.836147524442028001e+00 7.159799999999999898e+01
1.122018499999999949e+04 -1.009138366755094296e+01 7.144199999999999307e+01
1.124604999999999927e+04 -1.007045751121888699e+01 7.128400000000000603e+01
1.127197500000000036e+04 -9.780532000629163392e+00 7.112399999999999523e+01
1.129795900000000074e+04 -9.684923113530146566e+00 7.096099999999999852e+01
1.132400400000000081e+04 -9.603767243221085437e+00 7.079500000000000171e+01
1.135010800000000017e+04 -9.528755335800788373e+00 7.062699999999999534e+01
1.137627299999999923e+04 -9.499376485186855845e+00 7.045600000000000307e+01
1.140249799999999959e+04 -9.208971046711159403e+00 7.028199999999999648e+01
1.142878299999999945e+04 -9.307766447447317404e+00 7.010500000000000398e+01
1.145512900000000081e+04 -9.440679271284588836e+00 6.992600000000000193e+01
1.148153600000000006e+04 -9.025630123938618965e+00 6.974299999999999500e+01
1.150800400000000081e+04 -9.200319972749889885e+00 6.955700000000000216e+01
1.153453299999999945e+04 -9.004769295582731203e+00 6.936799999999999500e+01
1.156112199999999939e+04 -8.912662298187429499e+00 6.917499999999999716e+01
1.158777399999999943e+04 -8.981359057610324825e+00 6.898000000000000398e+01
1.161448600000000079e+04 -8.893624341909417197e+00 6.878100000000000591e+01
1.164126000000000022e+04 -8.659078966054133630e+00 6.857800000000000296e+01
1.166809599999999955e+04 -8.658149927296562964e+00 6.837199999999999989e+01
1.169499400000000060e+04 -8.515258541699962436e+00 6.816200000000000614e+01
1.172195399999999972e+04 -8.665129118628787097e+00 6.794799999999999329e+01
1.174897600000000057e+04 -8.350004447523463824e+00 6.773000000000000398e+01
1.177605999999999949e+04 -8.151793020633022024e+00 6.750799999999999557e+01
1.180320600000000013e+04 -8.315562222379320190e+00 6.728199999999999648e+01
1.183041599999999926e+04 -8.271532824420946284e+00 6.705200000000000671e+01
1.185768699999999990e+04 -8.043609467030181648e+00 6.681799999999999784e+01
1.188502200000000084e+04 -7.942507827136319420e+00 6.657899999999999352e+01
1.191242000000000007e+04 -8.042073205094178334e+00 6.633599999999999852e+01
1.193988099999999940e+04 -8.030426285568468714e+00 6.608799999999999386e+01
1.196740500000000065e+04 -7.829203412254820194e+00 6.583499999999999375e+01
1.199499300000000039e+04 -7.648232967469274612e+00 6.557699999999999818e+01
1.202264400000000023e+04 -7.735678902660063194e+00 6.531399999999999295e+01
1.205035900000000038e+04 -7.433341503249061510e+00 6.504500000000000171e+01
1.207813800000000083e+04 -7.407903928731243148e+00 6.477200000000000557e+01
1.210598099999999977e+04 -7.235874676510883674e+00 6.449299999999999500e+01
1.213388899999999921e+04 -7.371976267636887847e+00 6.420799999999999841e+01
1.216186000000000058e+04 -6.995336896068190313e+00 6.391700000000000159e+01
1.218989600000000064e+04 -7.065545569115742275e+00 6.361999999999999744e+01
1.221799699999999939e+04 -6.908280992493342154e+00 6.331700000000000017e+01
1.224616200000000026e+04 -6.655638252327856996e+00 6.300800000000000267e+01
1.227439199999999983e+04 -6.703840668369764444e+00 6.269200000000000017e+01
1.230268800000000010e+04 -6.548237852376558976e+00 6.236899999999999977e+01
1.233104800000000068e+04 -6.529912864579891618e+00 6.203900000000000148e+01
1.235947400000000016e+04 -6.471768013696897803e+00 6.170199999999999818e+01
1.238796600000000035e+04 -6.310851499201499237e+00 6.135799999999999699e+01
1.241652299999999923e+04 -6.472701174192198259e+00 6.100600000000000023e+01
1.244514600000000064e+04 -6.228450475643321660e+00 6.064600000000000080e+01
1.247383499999999913e+04 -5.934851320416515641e+00 6.027799999999999869e+01
1.250259000000000015e+04 -5.882576314430023601e+00 5.990200000000000102e+01
1.253141200000000026e+04 -5.898420575873691618e+00 5.951800000000000068e+01
1.256029999999999927e+04 -5.844947358169410023e+00 5.912400000000000233e+01
1.258925400000000081e+04 -5.497657909328482972e+00 5.872099999999999653e+01
1.261827499999999964e+04 -5.495780283250167209e+00 5.830899999999999750e+01
1.264736299999999937e+04 -5.447646735360882175e+00 5.788700000000000045e+01
1.267651900000000023e+04 -5.620461834330211737e+00 5.745600000000000307e+01
1.270574099999999999e+04 -5.219618465588887979e+00 5.701299999999999812e+01
1.273503100000000086e+04 -5.260398388192721875e+00 5.656099999999999994e+01
1.276438800000000083e+04 -5.117922409846167753e+00 5.609700000000000131e+01
1.279381300000000010e+04 -4.998250043370544127e+00 5.562199999999999989e+01
1.282330600000000049e+04 -4.988457879230582037e+00 5.513499999999999801e+01
1.285286700000000019e+04 -4.741555781231556743e+00 5.463700000000000045e+01
1.288249599999999919e+04 -4.739462696491903770e+00 5.412599999999999767e+01
1.291219299999999930e+04 -4.501044972756107931e+00 5.360199999999999676e+01
1.294195800000000054e+04 -4.408393953278810784e+00 5.306499999999999773e+01
1.297179299999999967e+04 -4.267050795600587421e+00 5.251400000000000290e+01
1.300169599999999991e+04 -4.120477637482935052e+00 5.195000000000000284e+01
1.303166799999999967e+04 -4.185581412965632353e+00 5.137100000000000222e+01
1.306170900000000074e+04 -3.925932015219860460e+00 5.077700000000000102e+01
1.309181899999999951e+04 -3.855515303700888907e+00 5.016799999999999926e+01
1.312199899999999980e+04 -3.755613214580026948e+00 4.954299999999999926e+01
1.315224799999999959e+04 -3.643809852993458609e+00 4.890100000000000335e+01
1.318256699999999910e+04 -3.698316840502019698e+00 4.824300000000000210e+01
1.321295600000000013e+04 -3.361944824526463371e+00 4.756799999999999784e+01
1.324341500000000087e+04 -3.206412371984940446e+00 4.687500000000000000e+01
1.327394499999999971e+04 -3.235389142517596017e+00 4.616400000000000148e+01
1.330454399999999987e+04 -2.972337140799005795e+00 4.543399999999999750e+01
1.333521399999999994e+04 -2.914036499449017104e+00 4.468500000000000227e+01
1.336595499999999993e+04 -2.827203300766147454e+00 4.391599999999999682e+01
1.339676699999999983e+04 -2.870869107560885869e+00 4.312700000000000244e+01
1.342764999999999964e+04 -2.768886086656433321e+00 4.231799999999999784e+01
1.345860399999999936e+04 -2.493029558118646349e+00 4.148700000000000188e+01
1.348962900000000081e+04 -2.320444948098238314e+00 4.063400000000000034e+01
1.352072600000000057e+04 -2.277593017452398616e+00 3.975900000000000034e+01
1.355189400000000023e+04 -1.931162048988348090e+00 3.886200000000000188e+01
1.358313400000000001e+04 -1.789361904222650068e+00 3.794100000000000250e+01
1.361444700000000012e+04 -1.829049616161914082e+00 3.699699999999999989e+01
1.364583100000000013e+04 -2.098226403364213954e+00 3.602900000000000347e+01
1.367728800000000047e+04 -1.761020233220782716e+00 3.503600000000000136e+01
1.370881799999999930e+04 -1.559354243986078359e+00 3.402000000000000313e+01
1.374042000000000007e+04 -1.399985324946152243e+00 3.297800000000000153e+01
1.377209499999999935e+04 -1.430207768796592172e+00 3.191100000000000136e+01
1.380384300000000076e+04 -1.136226147079546500e+00 3.081899999999999906e+01
1.383566400000000067e+04 -1.378654334631166600e+00 2.970200000000000173e+01
1.386755800000000090e+04 -1.343052456745443823e+00 2.855999999999999872e+01
1.389952599999999984e+04 -1.063394279433972134e+00 2.739199999999999946e+01
